Date,Country,City,Specie,count,min,max,median,variance
2020-01-19,CO,Medellín,co,24,10.0,19.5,14.5,110.71
2020-02-09,CO,Medellín,co,24,10.8,18.4,14.4,68.56
2020-02-18,CO,Medellín,co,24,2.8,6.9,4.6,15.40
2020-03-09,CO,Medellín,co,48,4.2,21.2,4.6,377.98
2020-03-17,CO,Medellín,co,48,5.7,16.2,8.4,98.88
2020-04-02,CO,Medellín,co,47,2.5,11.9,8.3,118.55
2020-01-11,CO,Medellín,co,24,7.7,16.7,13.5,82.00
2020-04-05,CO,Medellín,co,48,2.2,8.8,2.7,84.61
2020-01-22,CO,Medellín,co,24,11.9,31.7,22.0,287.73
2020-01-30,CO,Medellín,co,24,12.6,22.9,18.9,69.56
2020-02-20,CO,Medellín,co,24,3.0,5.6,4.3,5.47
2020-03-01,CO,Medellín,co,24,3.2,3.9,3.7,0.53
2020-03-03,CO,Medellín,co,14,3.7,5.8,4.1,5.64
2020-03-05,CO,Medellín,co,24,3.6,6.3,5.3,7.52
2020-03-12,CO,Medellín,co,45,3.7,22.2,10.8,494.36
2020-01-14,CO,Medellín,co,24,9.8,19.6,12.3,111.00
2020-01-25,CO,Medellín,co,24,12.0,22.9,14.7,98.88
2020-02-11,CO,Medellín,co,24,8.2,21.9,16.1,206.36
2020-03-04,CO,Medellín,co,24,4.2,5.6,4.8,2.03
2020-03-08,CO,Medellín,co,48,3.8,26.6,4.6,458.24
2020-04-04,CO,Medellín,co,48,2.6,10.5,3.4,96.73
2020-01-24,CO,Medellín,co,24,13.2,24.7,18.3,103.59
2020-01-09,CO,Medellín,co,24,10.1,15.7,13.5,23.56
2020-02-22,CO,Medellín,co,43,3.1,43.0,18.0,1461.58
2020-03-14,CO,Medellín,co,48,3.5,27.9,5.3,663.93
2020-03-18,CO,Medellín,co,47,6.2,15.4,10.3,101.92
2020-03-28,CO,Medellín,co,33,3.1,9.9,8.7,57.67
2019-12-31,CO,Medellín,co,24,11.9,22.5,13.3,123.75
2020-02-10,CO,Medellín,co,24,13.3,26.1,17.7,132.27
2020-02-24,CO,Medellín,co,48,2.9,22.4,4.0,372.68
2020-03-06,CO,Medellín,co,34,4.1,19.6,6.1,289.68
2020-03-15,CO,Medellín,co,40,3.6,17.0,8.8,165.21
2020-03-27,CO,Medellín,co,42,3.1,11.5,8.0,74.73
2020-01-10,CO,Medellín,co,24,11.0,18.1,14.9,52.53
2020-01-04,CO,Medellín,co,24,12.3,19.8,13.7,57.62
2020-01-08,CO,Medellín,co,24,10.1,15.8,12.1,26.56
2020-01-28,CO,Medellín,co,24,13.8,25.9,19.1,117.85
2020-02-26,CO,Medellín,co,41,2.6,32.1,3.8,1246.87
2020-03-30,CO,Medellín,co,39,4.1,14.0,9.5,132.09
2020-01-03,CO,Medellín,co,24,10.9,19.0,15.4,55.36
2020-02-07,CO,Medellín,co,24,15.5,32.5,23.6,275.73
2020-02-23,CO,Medellín,co,48,2.7,17.5,3.6,229.74
2020-03-13,CO,Medellín,co,45,3.8,26.3,11.4,452.85
2020-03-24,CO,Medellín,co,48,5.9,16.9,6.9,132.36
2019-12-30,CO,Medellín,co,24,17.0,22.8,20.6,22.28
2020-01-21,CO,Medellín,co,24,15.4,30.8,19.2,155.54
2020-02-03,CO,Medellín,co,24,14.4,29.5,16.3,300.18
2020-02-21,CO,Medellín,co,35,3.4,35.4,6.2,987.57
2020-02-29,CO,Medellín,co,18,3.1,5.8,3.9,7.21
2020-03-11,CO,Medellín,co,46,4.5,24.6,8.9,439.60
2020-03-20,CO,Medellín,co,48,6.5,19.2,9.2,184.74
2020-01-16,CO,Medellín,co,24,11.3,27.7,15.2,187.74
2020-01-20,CO,Medellín,co,24,11.2,26.2,19.8,353.76
2020-02-19,CO,Medellín,co,23,3.3,7.2,4.8,15.65
2020-03-19,CO,Medellín,co,48,6.3,17.4,8.6,119.72
2020-03-26,CO,Medellín,co,48,3.9,11.5,4.7,90.92
2020-03-29,CO,Medellín,co,40,3.5,9.8,8.4,63.32
2020-01-07,CO,Medellín,co,24,10.6,17.1,13.7,35.92
2020-01-15,CO,Medellín,co,24,11.7,28.4,20.8,351.27
2020-02-06,CO,Medellín,co,24,14.0,24.6,18.8,104.90
2020-03-10,CO,Medellín,co,48,4.2,25.8,6.4,573.78
2020-03-23,CO,Medellín,co,48,5.7,8.4,6.7,7.85
2020-01-13,CO,Medellín,co,24,11.3,20.0,12.8,91.26
2020-02-06,CO,Medellín,temperature,504,7.4,22.6,12.7,288.11
2020-02-23,CO,Medellín,temperature,28,12.2,19.2,14.0,43.95
2020-02-27,CO,Medellín,temperature,480,7.8,20.1,13.6,167.11
2020-03-14,CO,Medellín,temperature,480,11.7,22.0,13.9,45.25
2020-01-05,CO,Medellín,temperature,504,8.2,19.5,12.2,144.19
2020-01-06,CO,Medellín,temperature,504,6.4,19.1,13.0,147.43
2020-01-17,CO,Medellín,temperature,504,10.6,21.2,14.7,147.94
2020-02-02,CO,Medellín,temperature,504,11.6,22.0,14.0,87.05
2020-03-19,CO,Medellín,temperature,477,11.3,22.0,13.7,105.08
2020-04-02,CO,Medellín,temperature,480,9.1,23.0,15.0,153.57
2020-01-08,CO,Medellín,temperature,504,8.4,20.7,12.7,179.82
2020-01-15,CO,Medellín,temperature,504,10.1,20.4,13.8,92.91
2020-03-12,CO,Medellín,temperature,480,11.2,21.5,14.9,84.09
2020-03-27,CO,Medellín,temperature,480,8.5,24.0,15.0,181.60
2020-03-28,CO,Medellín,temperature,478,8.3,24.0,14.8,171.74
2020-03-15,CO,Medellín,temperature,480,8.3,22.0,14.0,136.14
2020-03-29,CO,Medellín,temperature,460,12.4,23.0,14.3,64.12
2020-01-04,CO,Medellín,temperature,504,9.2,20.9,13.6,162.84
2020-01-18,CO,Medellín,temperature,504,11.7,22.1,15.1,139.62
2020-01-19,CO,Medellín,temperature,504,10.4,22.2,14.6,143.34
2020-02-05,CO,Medellín,temperature,504,8.8,22.0,13.3,226.64
2020-02-07,CO,Medellín,temperature,504,11.1,20.1,13.8,106.93
2020-03-02,CO,Medellín,temperature,303,12.2,23.3,14.0,127.92
2020-03-08,CO,Medellín,temperature,440,12.7,19.9,14.8,53.32
2020-01-13,CO,Medellín,temperature,504,8.5,22.2,14.3,206.02
2020-01-28,CO,Medellín,temperature,504,10.6,22.0,12.7,74.74
2020-02-01,CO,Medellín,temperature,504,11.6,22.6,15.1,157.13
2020-02-20,CO,Medellín,temperature,9,13.7,20.5,14.2,78.89
2020-02-26,CO,Medellín,temperature,480,10.5,20.0,13.8,93.62
2020-02-29,CO,Medellín,temperature,480,11.9,20.8,14.1,86.95
2020-03-24,CO,Medellín,temperature,480,8.4,21.0,13.0,101.62
2020-01-22,CO,Medellín,temperature,503,8.3,15.0,11.7,38.93
2020-01-24,CO,Medellín,temperature,504,11.8,19.0,13.6,41.39
2020-01-30,CO,Medellín,temperature,504,9.8,21.4,14.0,148.00
2020-02-03,CO,Medellín,temperature,504,11.1,22.6,14.4,156.25
2020-03-06,CO,Medellín,temperature,480,12.5,22.4,14.8,105.94
2020-03-13,CO,Medellín,temperature,480,13.3,24.0,14.3,54.28
2019-12-30,CO,Medellín,temperature,23,13.7,18.0,14.4,24.33
2020-01-03,CO,Medellín,temperature,495,9.0,24.0,13.8,125.57
2020-01-07,CO,Medellín,temperature,504,6.8,22.2,13.0,256.39
2020-01-31,CO,Medellín,temperature,504,12.7,21.0,13.5,87.46
2020-01-01,CO,Medellín,temperature,24,9.4,20.5,13.8,85.37
2020-01-02,CO,Medellín,temperature,24,11.6,20.7,13.5,81.95
2020-02-04,CO,Medellín,temperature,504,10.0,22.2,13.5,163.65
2020-02-22,CO,Medellín,temperature,24,12.2,18.2,13.6,45.28
2020-03-23,CO,Medellín,temperature,480,10.5,23.0,14.0,124.41
2020-04-05,CO,Medellín,temperature,480,13.3,24.0,15.5,98.57
2020-01-20,CO,Medellín,temperature,504,11.0,16.6,13.4,25.76
2020-01-25,CO,Medellín,temperature,502,12.7,21.2,14.7,99.19
2020-03-21,CO,Medellín,temperature,480,11.1,20.0,12.5,62.82
2020-03-30,CO,Medellín,temperature,318,12.2,23.0,14.1,38.52
2020-04-03,CO,Medellín,temperature,473,12.9,24.0,15.8,106.63
2020-04-04,CO,Medellín,temperature,476,13.8,24.0,15.3,93.95
2020-04-01,CO,Medellín,temperature,476,11.6,21.0,13.7,69.79
2020-01-26,CO,Medellín,temperature,504,11.8,20.1,13.3,60.58
2020-02-08,CO,Medellín,temperature,504,11.0,20.3,13.5,94.31
2020-02-21,CO,Medellín,temperature,24,10.6,20.5,13.6,89.78
2020-02-24,CO,Medellín,temperature,48,12.7,20.0,14.4,52.50
2020-03-11,CO,Medellín,temperature,440,11.2,19.0,14.0,54.87
2020-03-22,CO,Medellín,temperature,477,7.9,24.0,14.4,197.14
2020-01-27,CO,Medellín,temperature,504,11.1,19.5,12.6,84.25
2020-03-01,CO,Medellín,temperature,460,12.1,20.1,14.1,62.27
2020-01-21,CO,Medellín,temperature,504,9.4,20.1,13.8,84.18
2020-02-25,CO,Medellín,temperature,353,11.8,22.0,17.0,80.49
2020-03-07,CO,Medellín,temperature,480,10.9,20.3,14.1,100.89
2020-03-16,CO,Medellín,temperature,480,10.0,23.0,13.0,133.73
2020-03-20,CO,Medellín,temperature,474,11.2,21.0,13.0,44.66
2020-01-10,CO,Medellín,temperature,504,8.7,21.4,12.9,173.37
2020-01-23,CO,Medellín,temperature,504,7.2,19.8,13.3,154.56
2020-03-05,CO,Medellín,temperature,480,10.8,23.7,14.6,186.34
2020-01-12,CO,Medellín,temperature,504,7.4,21.7,13.3,274.76
2020-01-16,CO,Medellín,temperature,504,11.5,20.8,13.9,102.33
2020-02-09,CO,Medellín,temperature,8,11.1,11.1,11.1,0.00
2020-02-28,CO,Medellín,temperature,480,9.0,20.0,14.0,132.74
2020-03-04,CO,Medellín,temperature,306,11.8,21.9,15.1,109.47
2019-12-31,CO,Medellín,temperature,24,9.5,16.8,13.2,32.21
2020-03-10,CO,Medellín,temperature,480,11.2,20.0,13.7,88.13
2020-03-25,CO,Medellín,temperature,480,8.5,23.0,14.5,172.66
2020-03-31,CO,Medellín,temperature,478,12.2,23.0,15.0,92.55
2020-03-18,CO,Medellín,temperature,462,8.7,23.0,14.3,136.64
2020-03-26,CO,Medellín,temperature,480,10.4,24.0,15.0,150.84
2020-01-09,CO,Medellín,temperature,504,6.4,21.8,13.0,293.50
2020-01-11,CO,Medellín,temperature,504,6.8,21.5,12.5,273.09
2020-01-14,CO,Medellín,temperature,504,12.4,21.6,13.7,115.69
2020-01-29,CO,Medellín,temperature,504,10.5,19.2,13.5,84.15
2020-03-09,CO,Medellín,temperature,480,12.7,21.5,14.5,88.39
2020-03-17,CO,Medellín,temperature,282,7.9,23.0,10.7,240.44
2020-01-09,CO,Medellín,wind gust,462,0.1,7.8,1.2,60.53
2020-01-19,CO,Medellín,wind gust,504,0.1,5.6,2.7,33.20
2020-01-24,CO,Medellín,wind gust,315,0.2,4.5,1.1,12.20
2020-03-09,CO,Medellín,wind gust,380,0.2,4.8,2.3,25.99
2020-03-19,CO,Medellín,wind gust,378,0.1,3.4,1.4,13.25
2020-03-22,CO,Medellín,wind gust,360,0.1,4.2,2.1,17.87
2020-01-08,CO,Medellín,wind gust,399,0.1,7.6,2.5,68.95
2020-01-10,CO,Medellín,wind gust,504,0.1,10.9,3.4,134.12
2020-02-04,CO,Medellín,wind gust,483,0.1,8.1,1.9,66.34
2020-02-07,CO,Medellín,wind gust,504,0.1,6.3,1.0,28.39
2020-03-29,CO,Medellín,wind gust,378,0.1,4.3,1.7,19.66
2020-03-30,CO,Medellín,wind gust,270,0.2,2.4,0.7,5.45
2020-01-03,CO,Medellín,wind gust,335,0.1,4.7,1.9,23.10
2020-01-11,CO,Medellín,wind gust,420,0.2,11.2,2.7,107.06
2020-01-18,CO,Medellín,wind gust,504,0.8,14.0,4.2,161.14
2020-03-28,CO,Medellín,wind gust,360,0.1,5.2,1.3,32.13
2020-01-04,CO,Medellín,wind gust,294,0.1,4.7,2.0,24.75
2020-03-10,CO,Medellín,wind gust,80,0.5,2.3,0.6,5.28
2020-03-21,CO,Medellín,wind gust,396,0.1,6.8,1.8,37.42
2020-03-23,CO,Medellín,wind gust,360,0.1,4.1,1.2,17.56
2020-03-27,CO,Medellín,wind gust,414,0.1,4.3,0.8,21.37
2020-02-03,CO,Medellín,wind gust,420,0.1,8.1,1.4,88.72
2020-01-07,CO,Medellín,wind gust,483,0.1,6.0,2.0,41.01
2020-03-06,CO,Medellín,wind gust,460,0.1,4.4,1.1,19.40
2019-12-30,CO,Medellín,wind gust,13,0.1,3.3,1.5,15.31
2020-01-23,CO,Medellín,wind gust,315,0.1,6.1,2.3,40.58
2020-01-30,CO,Medellín,wind gust,357,0.2,6.8,3.1,51.49
2020-01-31,CO,Medellín,wind gust,483,0.1,10.2,2.7,127.56
2020-02-18,CO,Medellín,wind gust,10,0.3,9.0,2.4,114.28
2020-02-19,CO,Medellín,wind gust,24,0.2,8.2,1.8,58.92
2020-01-22,CO,Medellín,wind gust,420,0.1,4.7,2.6,26.37
2020-02-02,CO,Medellín,wind gust,483,0.1,5.7,1.6,28.00
2020-02-05,CO,Medellín,wind gust,399,0.1,7.5,2.1,69.27
2020-02-06,CO,Medellín,wind gust,378,0.1,7.7,3.0,74.55
2020-03-05,CO,Medellín,wind gust,380,0.1,5.5,3.6,46.25
2020-03-18,CO,Medellín,wind gust,304,0.4,5.1,2.3,19.19
2020-03-24,CO,Medellín,wind gust,360,0.1,4.0,0.5,9.89
2020-03-25,CO,Medellín,wind gust,396,0.2,5.0,1.0,22.62
2020-01-26,CO,Medellín,wind gust,378,0.1,6.3,0.8,33.69
2020-01-20,CO,Medellín,wind gust,357,0.4,3.3,1.3,5.00
2020-02-01,CO,Medellín,wind gust,483,0.1,7.9,2.1,58.34
2020-02-20,CO,Medellín,wind gust,2,0.1,0.1,0.1,0.00
2019-12-31,CO,Medellín,wind gust,10,0.2,1.4,0.5,1.94
2020-01-15,CO,Medellín,wind gust,483,0.1,3.7,2.3,14.87
2020-01-28,CO,Medellín,wind gust,336,0.2,4.0,1.5,10.33
2020-01-29,CO,Medellín,wind gust,399,0.3,4.0,1.4,13.07
2020-02-08,CO,Medellín,wind gust,399,0.2,4.5,1.4,17.75
2020-03-04,CO,Medellín,wind gust,286,0.1,4.9,2.1,16.45
2020-01-05,CO,Medellín,wind gust,315,0.1,5.2,2.8,25.63
2020-03-07,CO,Medellín,wind gust,380,0.2,4.5,1.0,17.56
2020-03-11,CO,Medellín,wind gust,80,0.1,0.3,0.1,0.10
2020-03-31,CO,Medellín,wind gust,396,0.3,4.6,1.1,21.97
2020-01-21,CO,Medellín,wind gust,357,0.1,5.0,1.7,22.55
2020-02-23,CO,Medellín,wind gust,21,0.2,0.2,0.2,0.00
2020-03-17,CO,Medellín,wind gust,60,2.0,4.2,2.8,8.41
2020-03-20,CO,Medellín,wind gust,324,0.1,4.5,1.7,22.28
2020-03-26,CO,Medellín,wind gust,396,0.2,3.9,1.0,17.91
2020-01-27,CO,Medellín,wind gust,294,0.2,6.9,1.1,55.75
2020-01-17,CO,Medellín,wind gust,504,0.4,13.3,3.2,159.05
2020-03-02,CO,Medellín,wind gust,143,0.1,5.8,2.8,21.66
2020-01-01,CO,Medellín,wind gust,12,0.2,4.9,0.6,29.04
2020-01-14,CO,Medellín,wind gust,504,0.1,7.6,2.5,50.58
2020-01-25,CO,Medellín,wind gust,378,0.1,4.6,2.0,19.98
2020-01-06,CO,Medellín,wind gust,315,0.1,5.1,2.1,21.56
2020-01-13,CO,Medellín,wind gust,378,1.4,9.0,4.8,50.12
2020-01-02,CO,Medellín,wind gust,18,0.1,7.1,1.1,49.98
2020-01-16,CO,Medellín,wind gust,504,0.9,12.8,4.5,121.47
2020-03-01,CO,Medellín,wind gust,160,0.1,3.7,1.3,13.83
2020-03-08,CO,Medellín,wind gust,420,0.1,4.0,1.8,16.96
2020-01-12,CO,Medellín,wind gust,420,0.1,8.9,3.9,94.93
2020-01-08,CO,Medellín,dew,6,11.0,12.0,12.0,2.67
2020-03-13,CO,Medellín,dew,30,13.0,16.0,15.0,7.17
2020-03-19,CO,Medellín,dew,43,11.0,17.0,14.0,28.93
2020-03-20,CO,Medellín,dew,42,12.0,15.0,14.0,10.64
2020-02-05,CO,Medellín,dew,42,3.0,16.0,12.0,167.71
2020-03-17,CO,Medellín,dew,46,10.0,16.0,13.0,28.45
2020-01-03,CO,Medellín,dew,42,12.0,16.0,13.5,13.57
2020-03-14,CO,Medellín,dew,36,13.0,17.0,15.0,9.02
2020-04-02,CO,Medellín,dew,46,11.0,16.0,14.0,18.76
2020-01-07,CO,Medellín,dew,48,10.0,15.0,11.5,16.06
2020-01-31,CO,Medellín,dew,42,10.0,16.0,14.0,33.45
2020-02-06,CO,Medellín,dew,48,5.0,15.0,11.0,81.49
2020-03-22,CO,Medellín,dew,35,10.0,15.0,13.0,22.82
2020-03-24,CO,Medellín,dew,48,11.0,15.0,13.0,8.51
2020-03-26,CO,Medellín,dew,48,13.0,17.0,14.0,14.10
2020-01-05,CO,Medellín,dew,48,10.0,15.0,13.0,16.27
2020-02-07,CO,Medellín,dew,6,14.0,14.0,14.0,0.00
2020-03-15,CO,Medellín,dew,44,12.0,15.0,13.0,10.93
2020-03-28,CO,Medellín,dew,44,11.0,16.0,13.5,19.92
2020-04-01,CO,Medellín,dew,38,11.0,16.0,14.0,9.79
2020-04-03,CO,Medellín,dew,44,7.0,17.0,14.0,38.50
2020-01-28,CO,Medellín,dew,35,11.0,16.0,14.0,14.59
2020-01-29,CO,Medellín,dew,38,11.0,20.0,14.0,42.22
2020-03-16,CO,Medellín,dew,42,12.0,17.0,14.0,17.56
2020-03-18,CO,Medellín,dew,48,11.0,16.0,13.0,24.95
2020-03-25,CO,Medellín,dew,48,11.0,17.0,13.0,30.35
2020-03-30,CO,Medellín,dew,48,13.0,17.0,15.0,15.59
2020-04-04,CO,Medellín,dew,42,13.0,18.0,15.0,15.26
2020-03-31,CO,Medellín,dew,42,13.0,16.0,14.0,11.34
2020-01-06,CO,Medellín,dew,36,10.0,14.0,12.0,17.21
2020-02-01,CO,Medellín,dew,48,12.0,17.0,13.0,25.46
2020-02-03,CO,Medellín,dew,44,10.0,17.0,14.0,44.40
2020-03-21,CO,Medellín,dew,46,12.0,15.0,14.0,7.77
2020-03-23,CO,Medellín,dew,46,11.0,16.0,13.0,18.67
2020-03-27,CO,Medellín,dew,48,11.0,15.0,13.0,15.31
2020-01-04,CO,Medellín,dew,42,12.0,16.0,13.5,13.08
2020-01-30,CO,Medellín,dew,38,11.0,16.0,13.0,15.46
2020-02-02,CO,Medellín,dew,37,12.0,16.0,14.0,11.31
2020-02-04,CO,Medellín,dew,46,4.0,16.0,12.0,140.86
2020-03-29,CO,Medellín,dew,42,14.0,17.0,15.0,9.25
2020-04-05,CO,Medellín,dew,34,13.0,17.0,15.0,19.39
2020-03-03,CO,Medellín,o3,60,0.9,64.3,25.6,2312.01
2020-03-10,CO,Medellín,o3,94,0.5,96.2,13.9,3827.15
2020-01-11,CO,Medellín,o3,120,0.5,43.9,12.2,1026.09
2020-01-20,CO,Medellín,o3,96,0.9,18.7,4.1,240.84
2020-02-25,CO,Medellín,o3,104,0.5,51.3,9.4,1635.13
2020-01-18,CO,Medellín,o3,115,0.5,26.9,7.8,641.22
2020-01-29,CO,Medellín,o3,106,0.5,85.1,6.5,3995.69
2020-02-27,CO,Medellín,o3,89,0.5,79.9,14.3,3242.48
2020-03-15,CO,Medellín,o3,95,0.5,76.0,22.0,2935.98
2020-03-23,CO,Medellín,o3,96,1.7,56.5,28.5,1435.11
2020-01-01,CO,Medellín,o3,107,0.5,63.0,6.5,2275.62
2020-01-04,CO,Medellín,o3,113,0.5,86.4,9.0,2839.94
2020-01-13,CO,Medellín,o3,114,0.9,44.7,13.5,1092.11
2020-03-28,CO,Medellín,o3,96,1.3,59.7,30.9,2124.54
2020-04-03,CO,Medellín,o3,83,0.5,44.3,18.7,1037.15
2020-03-04,CO,Medellín,o3,95,2.1,62.3,15.5,2477.59
2020-03-09,CO,Medellín,o3,96,3.7,72.1,22.0,2542.75
2020-03-12,CO,Medellín,o3,95,0.5,91.0,14.3,4847.35
2020-04-02,CO,Medellín,o3,96,2.1,46.8,19.1,1376.04
2020-04-05,CO,Medellín,o3,96,5.3,42.3,16.7,860.33
2020-01-16,CO,Medellín,o3,119,0.9,30.9,11.4,696.06
2020-02-21,CO,Medellín,o3,110,0.5,94.9,4.5,4022.74
2020-02-23,CO,Medellín,o3,117,0.5,46.3,10.2,1659.16
2020-03-19,CO,Medellín,o3,95,2.1,104.1,29.3,3563.93
2020-02-07,CO,Medellín,o3,120,0.9,110.1,9.0,5008.01
2020-02-16,CO,Medellín,o3,119,0.5,48.4,12.2,1177.26
2020-01-05,CO,Medellín,o3,115,0.5,46.8,13.9,1648.41
2020-01-17,CO,Medellín,o3,120,0.5,31.3,8.6,487.75
2020-01-30,CO,Medellín,o3,106,0.5,60.4,7.8,1837.72
2020-03-14,CO,Medellín,o3,92,0.9,76.0,13.0,3230.62
2020-01-06,CO,Medellín,o3,119,0.5,50.6,11.4,1987.88
2020-01-22,CO,Medellín,o3,110,0.5,32.5,4.1,329.67
2020-01-31,CO,Medellín,o3,119,1.3,33.3,11.4,1025.44
2020-02-08,CO,Medellín,o3,120,0.9,98.1,12.6,4556.16
2020-03-01,CO,Medellín,o3,96,0.5,55.2,17.1,1547.24
2020-03-08,CO,Medellín,o3,96,2.1,68.2,19.9,2630.95
2020-03-13,CO,Medellín,o3,95,0.5,89.0,11.4,3136.37
2020-03-17,CO,Medellín,o3,95,0.5,108.1,29.7,5637.81
2019-12-30,CO,Medellín,o3,92,0.9,32.5,5.7,915.98
2020-01-28,CO,Medellín,o3,114,0.9,56.5,4.9,2008.67
2020-02-03,CO,Medellín,o3,116,0.5,47.2,7.4,1412.24
2020-02-28,CO,Medellín,o3,95,0.5,72.1,11.8,2789.26
2020-03-22,CO,Medellín,o3,96,3.3,44.3,28.1,1659.04
2020-03-18,CO,Medellín,o3,96,3.5,101.1,30.9,5134.70
2020-03-26,CO,Medellín,o3,96,0.9,77.3,25.6,2688.49
2020-04-01,CO,Medellín,o3,95,4.5,60.4,14.7,845.05
2020-01-02,CO,Medellín,o3,120,0.5,64.9,7.0,1613.70
2020-01-26,CO,Medellín,o3,116,0.5,53.2,4.5,1448.78
2020-02-26,CO,Medellín,o3,85,0.5,48.8,9.8,1825.77
2020-03-29,CO,Medellín,o3,92,4.1,49.2,24.8,1438.37
2019-12-31,CO,Medellín,o3,115,0.5,32.5,5.7,418.74
2020-01-21,CO,Medellín,o3,99,0.5,76.0,3.7,2964.18
2020-02-20,CO,Medellín,o3,110,0.5,52.6,12.2,1905.61
2020-01-27,CO,Medellín,o3,112,0.5,69.5,4.9,2019.70
2020-02-10,CO,Medellín,o3,119,0.9,119.1,16.3,5356.47
2020-02-14,CO,Medellín,o3,117,0.5,52.6,12.6,1592.87
2020-02-18,CO,Medellín,o3,120,0.5,43.1,17.9,1032.29
2020-02-24,CO,Medellín,o3,118,0.5,58.4,11.4,1699.34
2020-01-03,CO,Medellín,o3,117,0.5,85.8,8.6,2507.00
2020-01-10,CO,Medellín,o3,115,0.5,45.5,10.6,1318.51
2020-01-25,CO,Medellín,o3,114,0.9,63.0,8.2,1796.96
2020-03-31,CO,Medellín,o3,96,1.7,53.9,17.9,1403.06
2020-03-06,CO,Medellín,o3,95,0.9,96.2,23.2,4850.19
2020-03-20,CO,Medellín,o3,96,4.1,38.6,17.9,740.14
2020-03-24,CO,Medellín,o3,96,0.5,74.0,21.6,1886.45
2020-02-12,CO,Medellín,o3,118,0.5,53.2,14.3,1642.94
2020-02-22,CO,Medellín,o3,115,0.5,48.8,5.7,1516.59
2020-03-02,CO,Medellín,o3,64,0.5,74.7,12.6,2139.11
2020-03-27,CO,Medellín,o3,96,0.9,70.1,28.1,2431.02
2020-01-07,CO,Medellín,o3,116,0.5,60.4,7.8,2220.30
2020-01-15,CO,Medellín,o3,118,0.5,60.4,8.6,2044.06
2020-02-09,CO,Medellín,o3,116,0.9,70.8,15.9,2744.91
2020-02-06,CO,Medellín,o3,118,0.9,59.7,13.0,2548.73
2020-02-17,CO,Medellín,o3,118,0.5,29.3,13.9,661.27
2020-03-30,CO,Medellín,o3,95,3.7,72.7,23.6,2267.31
2020-04-04,CO,Medellín,o3,96,4.9,32.1,18.7,431.93
2020-01-09,CO,Medellín,o3,119,0.5,60.4,10.2,1629.43
2020-01-14,CO,Medellín,o3,118,0.5,48.4,11.0,1071.84
2020-01-19,CO,Medellín,o3,95,0.9,48.8,9.4,1230.05
2020-02-02,CO,Medellín,o3,120,1.3,53.2,10.2,1229.89
2020-02-04,CO,Medellín,o3,120,0.9,43.1,7.0,1058.79
2020-02-15,CO,Medellín,o3,119,0.5,48.0,11.8,1182.21
2020-03-05,CO,Medellín,o3,96,0.5,70.8,19.5,2678.83
2020-01-08,CO,Medellín,o3,113,0.5,40.3,9.4,1127.60
2020-01-12,CO,Medellín,o3,119,0.9,44.3,14.3,1039.63
2020-02-01,CO,Medellín,o3,120,0.5,47.2,11.4,1346.34
2020-02-13,CO,Medellín,o3,115,0.5,76.0,13.0,2853.58
2020-03-11,CO,Medellín,o3,95,0.5,78.6,10.6,3437.69
2020-03-25,CO,Medellín,o3,95,0.9,64.3,22.4,2469.04
2020-01-23,CO,Medellín,o3,105,0.5,61.0,4.1,1958.07
2020-01-24,CO,Medellín,o3,112,0.9,61.7,4.1,1607.07
2020-02-11,CO,Medellín,o3,118,0.9,68.8,15.1,2099.97
2020-03-07,CO,Medellín,o3,96,1.7,96.8,16.7,4258.30
2020-03-16,CO,Medellín,o3,95,1.7,94.2,21.2,3992.08
2020-03-21,CO,Medellín,o3,95,1.7,41.9,17.5,999.42
2020-02-05,CO,Medellín,o3,113,0.9,48.4,9.8,1508.52
2020-02-19,CO,Medellín,o3,120,0.5,70.8,18.3,1851.98
2020-02-29,CO,Medellín,o3,92,0.5,76.0,17.5,2921.92
2020-02-17,CO,Medellín,pm10,78,24.0,51.0,35.0,446.14
2020-02-18,CO,Medellín,pm10,85,31.0,56.0,37.0,761.39
2020-02-26,CO,Medellín,pm10,63,45.0,56.0,49.0,143.48
2020-03-02,CO,Medellín,pm10,46,46.0,59.0,51.0,87.32
2020-03-08,CO,Medellín,pm10,92,53.0,75.0,63.0,252.63
2020-03-19,CO,Medellín,pm10,78,60.0,82.0,69.0,482.90
2019-12-31,CO,Medellín,pm10,92,16.0,56.0,30.0,1127.42
2020-01-13,CO,Medellín,pm10,86,28.0,56.0,37.0,972.80
2020-01-18,CO,Medellín,pm10,86,24.0,57.0,36.0,1319.41
2020-02-19,CO,Medellín,pm10,86,34.0,61.0,52.0,838.53
2020-03-15,CO,Medellín,pm10,93,54.0,70.0,58.0,230.86
2020-03-25,CO,Medellín,pm10,76,48.0,60.0,54.0,92.52
2020-04-05,CO,Medellín,pm10,58,13.0,29.0,19.0,195.43
2020-01-05,CO,Medellín,pm10,86,26.0,56.0,31.0,990.38
2020-01-10,CO,Medellín,pm10,75,30.0,61.0,43.0,1029.38
2020-02-03,CO,Medellín,pm10,76,21.0,45.0,32.0,324.16
2020-03-09,CO,Medellín,pm10,86,53.0,71.0,61.0,221.48
2020-03-11,CO,Medellín,pm10,89,51.0,67.0,56.0,188.74
2020-01-04,CO,Medellín,pm10,69,27.0,56.0,34.0,1260.18
2020-01-26,CO,Medellín,pm10,76,22.0,50.0,28.0,746.40
2020-02-13,CO,Medellín,pm10,83,47.0,69.0,56.0,321.48
